Diet_type,Recipe_name,Cuisine_type,Protein(g),Carbs(g),Fat(g)
dash,Kastel's Pumpkin Punch Cocktail Recipe,american,-0.9215958120755884,-0.7157421789215173,-0.95952377969614
dash,Shrimp Scampi,italian,0.8819150632234878,1.3403063918778388,-0.03078493766122104
dash,Strawberry-Pecan Quick Bread,american,-0.5275720083947107,1.2669318006695942,-0.09196916157868153
dash,Spinach and Feta Puff Pastry Bites,mediterranean,-0.6182264392020127,-0.6211728744170493,-0.663021918141646
dash,Christmas Egg Pie,american,0.5209678761885177,-0.5342422736893928,0.3607285701372545
dash,Drunken Cranberry-Orange Relish,world,-0.8719252025669193,0.42301641439764165,-0.9154580334209141
dash,Thai Iced Tea Ice Cream,south east asian,-0.3041656346853155,0.5167250198850042,0.23156187520039337
dash,Absinthe and Old Lace Cocktail Recipe,american,-0.891414791499693,-0.7261243608153526,-0.9161951927452209
dash,Candy Corn Trifle,british,-0.3578455310601552,3.131421046474406,-0.03913941000336421
dash,The Pink Drink,world,-0.8949786020474002,-0.5350491790179293,-0.9560837028493753
dash,Manhattan Ice Cream Float,american,-0.6263563820139698,0.25157592892793784,0.242783078248174
dash,Cuban Pulled Pork Tacos,mexican,2.173462279528501,-0.42848388196255327,1.3909496791517364
dash,Almond Meal Encrusted Chicken Nuggets - REAL FOOD Healing Recipe from Mee Tracy McCormick,american,1.2008761072432825,-0.6835197594686298,0.16808426671842297
dash,Campbell's Classic Green Bean Casserole,south east asian,-0.6456232327875118,-0.026107091465727244,-0.4389254835523932
dash,Acorn Squash Fondue,french,-0.13221177575844298,-0.37807919577331184,0.6080864767379648
dash,"Twice Baked Sweet Potatoes with Rosemary, Gruyere and Coffee Spiced Pecans",american,-0.7633403499414654,-0.3584444994455924,-0.5783305024379591
dash,Prosciutto-Wrapped Shrimp with Bourbon Barbecue Sauce recipes,american,0.0017652270194246868,-0.3047046045650671,-0.5844734968071821
dash,The Bijou,world,-0.9266074206583016,-0.7896009133268839,-0.960670471978395
dash,Pork Chops with Peach Salsa,mexican,0.9600961571138147,-0.5771696371675301,-0.3625066335992599
dash,Iceberg Salad With Benihana Ginger Dressing,mediterranean,-0.7993125626573849,-0.5063771430106019,-0.5032221579502599
dash,Quesadillas,mexican,0.4161695722700028,0.7685870697655041,0.49136958372272893
dash,Sensational Turkey Noodle Soup,american,-0.19847637812987382,-0.5495734749315847,-0.8256884090386696
dash,Seared Salmon,nordic,-0.023738292212605053,-0.8109032140002452,-0.4748824772602448
dash,Shaved Brussels Sprouts Salad,american,-0.6829318744588216,-0.44333094000762335,-0.5984795239690104
dash,Stir-Fried Beef with Tomato and Basil,chinese,-0.24903794027546974,-0.595351903903884,-0.3402280406868779
dash,Seared Salmon With Cinnamon And Chili Powder,nordic,-0.023738292212605053,-0.8109032140002452,-0.4748824772602448
dash,Pumpkin-Swirl Cheesecake,american,0.3669444390797972,6.342151142409373,2.1033732127984184
dash,Spinach-Artichoke Potato Topper,mediterranean,-0.7089922390889306,-0.19797792644398388,-0.407637165565151
dash,Basil Butter Broiled Oysters,american,0.35881449626784007,-0.4757685342147872,0.017703764559845386
dash,East India Cocktail,american,-0.9260505752602224,-0.759422654039622,-0.9608342851615743
dash,Au Gratin Potatoes (Scalloped Potatoes),french,0.0659138168781544,0.6867130757633422,0.1015761143476359
dash,Asian Salmon Burgers with Grilled Scallions recipes,nordic,0.13919467126538373,-0.7455438823887955,-0.2928860307480665
dash,Quick Chicken Chasseur,american,1.1417391259672662,-0.6450572721417273,0.3349279937865181
dash,Cilantro Grilled Chicken Breast,mediterranean,0.24432708242274617,-0.7466735498487466,0.1221346688366355
dash,Roasted Brussels Sprouts and Chestnuts,american,-0.6362682300997804,-0.06387026084123155,-0.6840719121801834
dash,Firecracker Chicken,american,1.0711311294908172,-0.5880359622584872,-0.28223817384141336
dash,Grandma Dora’s Chopped Liver,kosher,0.2829721530494462,-0.7136980187558918,-0.34071948023641574
dash,Smoked Tuna Dip,american,-0.39582238720916013,-0.8054162577661976,-0.8331419088733267
dash,Savory Green Apple Salad,american,-0.8796096690604129,-0.6615719345324392,-0.8021812172524431
dash,Macaroni and Cheese,american,0.55337627835673,0.38977191486194146,0.8800163608155671
dash,Blue Cheese Turkey Rolls,american,-0.5833679172822517,-0.7991761898921826,-0.7044666534860035
dash,Blackberry Mary,world,-0.9136886074228631,-0.725263661798247,-0.9581313676391162
dash,Chicken Stir Fry,chinese,0.459826251479416,-0.7550115715769561,-0.616498974118731
dash,Decadent Skinny Slaw,american,-0.827488939800195,-0.5267111572897196,-0.5884050132034848
dash,Pasion Andina,world,-0.9192570614036556,-0.6701251310149252,-0.9591961533297815
dash,Mellow Yellow Spaghetti Squash Casserole,italian,-0.19658310377640434,0.6192557902976981,-0.6021653205905442
dash,El Chupacabra,mediterranean,-0.8821711578915775,-0.5255814898297686,-0.9542817578344032
dash,Quick tomato soup with cheesy garlic dippers,american,-0.4660962764467615,-0.3496223345202609,-0.6201028641486752
dash,Quinoa and Black eyed pea salad,american,-0.5897159548203551,-0.0008240578382529452,-0.6398423527217783
dash,Grits Cheesecake,american,-0.20014691432411147,1.9493585338571258,1.00877352279448
dash,Gentlemen's Relish Recipe,british,-0.17241601349976485,-0.8057390198976122,0.7281615400083759
dash,Corn Fritters a la New England,american,-0.6154422122116165,0.03774601686578766,-0.790878107613073
dash,Louisiana Crab Cakes,french,-0.4349129341543235,-0.5629681033852892,-0.7414884328845205
dash,Lemony Kale and Roasted Mushroom Salad with Pecans recipes,american,-0.5733447001168251,-0.3676432201909075,-0.14168646267359247
dash,Agave teriyaki salmon and brown rice,nordic,1.5840971102014227,1.3313228458868005,0.13057104777036835
dash,"Purple sprouting broccoli, poached eggs & hollandaise",french,-0.13009576324574185,0.06518079803602592,0.6347880255961874
dash,Easy Green Chile Quesadilla Recipe With Sprouted Corn Tortillas,mexican,-0.5445001084963199,-0.5578577029712253,-0.544339266928259
dash,Mediterranean Pasta Shells,mediterranean,-0.49727961873919957,0.08868863994072018,-0.6165808807103207
dash,Sweet 'n' Sassy Grilled Flank Steak,american,0.9619894314672842,-0.6713085921634453,-0.32196287076238844
dash,Rum-Raisin Rice Pudding,british,-0.6857161014492179,0.12720492095619174,-0.7518086634248149
dash,Chipotle Flourless Chocolate Cake recipes,mexican,-0.4313491236066163,1.3074384481621226,0.593507103435009
dash,Mini ginger latkes with dipping sauce,italian,-0.5334745696143508,-0.18157085143041005,-0.8240502772068767
dash,Butternut Squash and Bacon Bloody Mary,american,-0.9036653902574364,-0.7122993828530952,-0.9563294226241442
dash,Seared Salmon with Cinnamon and Chile Powder,nordic,-0.023738292212605053,-0.8109032140002452,-0.4748824772602448
dash,Smoked Salmon Spread,nordic,-0.4408154953739636,-0.7444142149288445,-0.08623570016740675
dash,Egg fried rice with tomatoes,chinese,-0.5471729664071003,-0.2188498776087925,-0.5895517054857397
dash,My Family’s Noodle Kugel,asian,1.3935446149787034,3.25708310297181,-0.02111995985364356
dash,Chile Hold The Beans Add The Vegs,mexican,0.3790836687579247,-0.43569223623081194,-0.7450923229144646
dash,Low-Fat Warm Eggnog,british,-0.5708945803652765,-0.2522557582102001,-0.845100271245414
dash,Guinness Float,american,-0.595061670641916,-0.11750256834461864,0.08339285101473612
dash,Shrimp Scampi for the Feast of the Fishes,south east asian,0.28675870175638507,-0.34929957238884635,0.616686668854877
dash,Eggs Benedict recipes,american,0.0361782726207224,-0.5035798712050091,0.3429548397623027
dash,Edible Pantries Recipe,world,-0.9268301588175333,-0.8046093524376612,-0.9609980983447536
dash,Slow-Cooked Swedish Meatballs,nordic,1.0279199265998673,0.8984450339712978,0.1002656088822017
dash,Raw Chocolate Mousse,american,-0.7669041604891725,-0.10669003694223073,-0.4522762579815044
dash,Caesar Salad,american,-0.1823278615855755,-0.1516077668974245,1.0665995764567655
dash,Easy Green Bean Casserole,italian,-0.6885003284396142,-0.06892686756672642,-0.47905971343131637
dash,Grilled shrimp with olives and feta,mediterranean,-0.17341833521630753,-0.7677606757678315,-0.38585001220230697
dash,"Roasted Chicken Butternut Squash, Potatoes and Leeks",american,-0.37677827459484975,-0.19324408184990352,-0.745665669055592
dash,Don't Be Sour,french,-0.8939762803308576,-0.7022937567792438,-0.9601790324288572
dash,Guy Fieri's Fried Plantains with Sweet Heat,south american,-0.7950805376319826,0.2922977511747424,0.025648703944040382
dash,Beef and Vegetable Kabob,middle eastern,0.17093485895590094,-0.7206911982698739,-0.24357826261110363
dash,Sweet & Spicy Roasted Carrots,south american,-0.8591177584110964,-0.4070739939120537,-0.7133125653776846
dash,"Easy, Lemony Chicken & Rice Soup with Dill",japanese,1.302221969693706,0.6745557021467269,-0.41181440173622264
dash,Moist and Savory Stuffing,american,-0.2423557954985187,1.0294326656370427,-0.788584723048563
dash,Apple-Bacon Egg Bake,american,-0.44604984211590853,-0.5550066374770632,-0.3333478869933483
dash,Balsamic-glazed scallops,mediterranean,0.0017652270194246868,-0.6391399663991268,-0.554331871102195
dash,Grilled Mango and Marinated Sirloin Kebabs,american,0.3633806285320899,-0.30093904636523044,-0.7535287018481974
dash,Caesar Dressing recipes,american,-0.7924076797212023,-0.7814780663529507,-0.43532159352244904
dash,Hot Artichoke-Parmesan Spread,mediterranean,-0.14479648175503398,-0.5380078318892294,-0.4638250873956435
dash,"Spicy, Smoky Homemade Kale Chips",south american,-0.8020967896477812,-0.6919115748854084,-0.6613018797182636
dash,Classic Chicken Salad recipes,american,-0.632147574153994,-0.8047707335033685,-0.7261719002572579
dash,Pad See Ew,south east asian,-0.6041939351704156,0.01886443217803558,-0.4204965004447244
dash,Lime-Glazed Angel Food Cake,american,-0.5410476670282286,2.3924571466007563,-0.8301932715760997
dash,Lobster With Thermidor Butter,american,-0.13800296789846714,-0.7029392810420729,0.09199304313164822
dash,Roasted Tomato Hummus,mediterranean,-0.45529347572402407,-0.1278847502384539,-0.5456497723936932
dash,Sauteed fiddlehead ferns,french,-0.6374932899755549,-0.6424213814018416,-0.720929878395521
dash,Spicy Green Bean Salad,mediterranean,-0.6948483659777176,-0.17059693896231481,-0.5683378982640231
dash,Drinking in Season: Cranberry Crush Recipe,american,-0.9220412883940518,0.3564198279491028,-0.9599333126540883
dash,Lemon Linguine recipes,italian,-0.10615141112833403,0.17233782566566186,-0.48684083963233216
dash,Himalayan Salt Bowl Chocolate Fondue Recipe,italian,-0.5409362979486129,0.50983942774816,0.5645940766038664
dash,Caesar Brussels Sprouts Salad with Almonds,american,-0.6756928842837914,-0.6036361319435246,-0.6730964289071718
dash,Quinoa Eetch (Red Quinoa Tabouli),middle eastern,-0.5313585571016496,0.09353007191193856,-0.7302672298367399
dash,Strawberry Love Dessert And Its Coconut Cream,french,-0.7429598083717649,-0.17366317921075317,-0.3303992496961213
dash,Chocolate and Berry-Covered Meringue,american,-0.6848251488122912,0.539479750149731,-0.8310123374919961
dash,Chinese Vegetarian Chicken,chinese,-0.4856972344591512,-0.4529600102614912,-0.4948676856081168
dash,"Sautè of Liver, Bacon, and Shallots",central europe,0.22951499483383814,-0.499545344562327,0.23172568838357274
dash,Classic Canadian Bacon Eggs Benedict recipes,american,-0.2700866963228654,-0.6315012626223155,0.3112569888171125
dash,Chipotle Flourless Chocolate Cake,mexican,-0.4313491236066163,1.3074384481621226,0.593507103435009
dash,Roasted Fig Cocktail Recipe,mediterranean,-0.8712569880892241,-0.09060572406007146,-0.9455996591259014
dash,Lemony Prawns & Avocado,british,1.1601150241038816,1.406365041440687,0.600796790086487
dash,Apple and Cashew Spread Sandwich,mediterranean,-0.7489737386710207,-0.5240214728612649,-0.684399538546542
dash,Sweet Heat Green Beans,south east asian,-0.8474240050514322,-0.6279508791767553,-0.7590164434847033
dash,Baked Rice and Cheese,american,0.734685139971334,2.377233532735702,0.2873402640729377
dash,Party Cheese Ball,american,-0.18099143263018527,-0.671093417409169,0.6482207066168881
dash,Cold Japanese Soba Noodles with Green Onion,asian,-0.49371580819149236,-0.01072209653496633,-0.8795829463046522
dash,Ginger-Glazed Grilled Carrot And Pea Shoot Salad,south american,-0.8424123964687189,-0.4219748456456928,-0.7264176200320268
dash,Fried ham and cheese sandwich,italian,0.12961693041842062,-0.6232708282712441,0.3273925873602714
dash,The Chicago Hot Dog,american,-0.789734821810422,-0.6100913745718158,-0.8394487164257289
dash,Chipotle-Honey Roast Cauliflower with Basil,mediterranean,-0.7803798191226905,-0.3317628299153216,-0.6018376942241855
dash,Lump Crab Cakes from Bowens Island,american,0.1289487159407255,-0.5071302546505693,0.1185307788066914
dash,Ultra Creamy Mashed Potatoes,american,-0.167070297678204,1.206844250537916,-0.3167208489006515
dash,Caramelised Apple Cake With Cointreau Custard,american,-0.2981517043860596,1.2783360626462423,0.34393771886137836
dash,Cheddar and Pumpkin-seed Oatcakes,mediterranean,-0.4424860315682013,-0.3192289004787226,-0.4583373457591377
dash,Pimento Cheese recipes,south american,-0.2915809286887245,-0.7313423486065546,0.4002894538750501
dash,Pesto Cottage Cheese Dip,american,0.03662374893918571,0.7894052272417436,0.11246969102905802
dash,Fresh Raspberry Lemon Cheesecake Tart,american,-0.5436091558593932,0.871171633866767,0.4929258089629321
dash,Fig-Pecan Macaroons,american,-0.7244725411555336,0.523556818333279,-0.3145093709277312
dash,Cilantro Chicken Milanese with Raita recipes,american,0.5512602658440289,-0.2937844857855409,-0.22916270249132722
dash,Fig & Squash Blossom Salad,mexican,-0.8562221623410844,-0.656891883626928,-0.5821801122426722
dash,Garlic Cheese Bread,italian,1.266472495137018,0.11386408619105624,2.2616167477496014
dash,Cheater Baked beans,american,-0.3696506534994354,0.5998900624128239,-0.6527835941929411
dash,Grilled Plum & Strawberry Skewers with Sweet Mint Pesto,american,-0.8286026305963535,-0.5148227521159497,-0.7568868721033726
dash,East of Ireland Recipe,american,-0.912240809387857,0.9648264456655604,-0.9520702798614828
dash,Memphis Magic,american,-0.8836189559265835,-0.6057340857977193,-0.6709668575258411
dash,“Gypsy” Celebration Soup,south american,-0.04356198838422638,0.7705236425539915,-0.5060069820643077
dash,Cheese Straws,american,1.9488308459433321,1.3233613799785744,3.0829760482105035
dash,Fresh Mint Ice Cream,french,-0.6149967358931531,0.2855735401036056,-0.5982338041942414
dash,Sugar Biscuits recipes,american,-0.36307987780210016,4.231233009269541,1.5046360282781557
dash,The Blood Orange Marmalade Sour,world,-0.9082315225216863,-0.682551473074386,-0.9603428456120364
dash,Spiced Butternut Soup with Crab,south american,-0.33924689476430825,-0.3930876348840892,-0.8914594020851498
dash,Summer Spaghetti,italian,0.07137090177933099,0.04667576916825746,-0.28412202544797505
dash,Honey-Orange Marshmallows,american,-0.1216317131949372,2.6701939606829903,-0.8615634961549316
dash,Fresh Strawberry Ice Cream,american,-0.6857161014492179,0.3463066144981131,0.6054654658070965
dash,Roasted Cumin-Rubbed Snapper,mediterranean,0.4466847000847458,-0.45979180870976616,-0.413534440159605
dash,Strawberry Yogurt Tartelette,american,-0.3816785140979472,0.1770178765711731,-0.5434382944207728
dash,Carmelized onion with bacon and green apple dip/spread,american,-0.6810386001053522,-0.5498424433744302,-0.21081562597524794
dash,Frosted Cauliflower Recipe,american,-0.5602031487221548,-0.7074579508818767,-0.03610886611454752
dash,Shrimp Toast,french,0.41672641766808216,1.2887182445400776,-0.28060004200962063
dash,Black Skillet Cornbread,american,-0.12374772570763831,0.6049466691383188,-0.12915475416037767
dash,The Awesome-Est Blueberry Muffins,american,-0.7192381944135887,0.7229162281703428,0.1502286297518816
dash,Frog Legs with Garlic and Parsley,french,0.07304143797356881,-0.7837374012728525,-0.7889123494149215
dash,Maple Water Golden Milk,american,-0.9223753956328994,-0.793043709395306,-0.7370654769386799
dash,Cranberry-Almond Green Salad with Honey Mustard Vinaigrette recipes,american,-0.6748019316468645,-0.708748999407535,0.6524798493795494
dash,Scallops beurre blanc,french,-0.713892478592028,-0.6812066308601588,-0.11998121590233804
dash,Spiced-Pomegranate Poached Pears,american,-0.8521015063952979,-0.23541833368807355,-0.7939086515018896
dash,Alexander McCream Spiced Pumpkin Ice Cream,american,-0.7559899906868194,-0.08597946684312942,-0.4748824772602448
dash,Orange Sling,french,-0.9230436101105944,-0.6020223212864517,-0.9582951808222955
dash,Viewing Party Cocktail: A Brief History of Thyme,world,-0.9202593831201983,-0.7581316055139636,-0.958622807188654
